Case.ID,TEAD_500
TCGA-3Z-A93Z,-0.0005980440441849
TCGA-6D-AA2E,-0.0104305917118131
TCGA-A3-3306,0.0301396608738478
TCGA-A3-3307,0.0022338704003377
TCGA-A3-3308,0.011494758319848
TCGA-A3-3311,0.024854006895096
TCGA-A3-3313,0.0151797650038696
TCGA-A3-3316,0.0172025610356715
TCGA-A3-3317,0.0167716175332442
TCGA-A3-3319,0.0515549145148807
TCGA-A3-3320,-0.0183810595933301
TCGA-A3-3322,-0.0030781678744811
TCGA-A3-3323,-0.0209139520157602
TCGA-A3-3324,-0.0058045451347358
TCGA-A3-3325,0.0038784915218461
TCGA-A3-3326,-0.0198937592345036
TCGA-A3-3328,0.0092081193273763
TCGA-A3-3329,0.010201927812566
TCGA-A3-3331,-0.0020755646239357
TCGA-A3-3335,0.0058573137268698
TCGA-A3-3343,-0.0113804263702245
TCGA-A3-3346,0.0354165200872441
TCGA-A3-3347,0.0227520579750933
TCGA-A3-3349,-0.0219869133891508
TCGA-A3-3351,-0.0386354042074157
TCGA-A3-3352,-0.0201312178991064
TCGA-A3-3357,-0.0116618588616056
TCGA-A3-3358,1.75895307112928e-05
TCGA-A3-3359,-0.0157162456905649
TCGA-A3-3362,-0.0029374516287905
TCGA-A3-3363,-0.0323999155702526
TCGA-A3-3365,-0.0070182227538169
TCGA-A3-3367,-0.0092345036234433
TCGA-A3-3370,-0.0132625061563358
TCGA-A3-3372,-0.0044501512699641
TCGA-A3-3373,0.0173256877506509
TCGA-A3-3374,-0.0034475480194188
TCGA-A3-3376,-0.0344315063674102
TCGA-A3-3378,-0.0138957292619433
TCGA-A3-3380,-0.0184338281854641
TCGA-A3-3382,-0.0027967353830999
TCGA-A3-3383,0.012374234855414
TCGA-A3-3385,0.0316259762189545
TCGA-A3-3387,0.0200696545416168
TCGA-A3-A6NI,-0.0006508126363188
TCGA-A3-A6NJ,-0.0116530640962499
TCGA-A3-A6NL,-0.0237018926335045
TCGA-A3-A6NN,-0.0137022444241187
TCGA-A3-A8CQ,-0.0079592626468726
TCGA-A3-A8OU,-0.0005100963906282
TCGA-A3-A8OV,-0.0146081052557518
TCGA-A3-A8OW,-0.0251530289171885
TCGA-A3-A8OX,0.0036058537958207
TCGA-AK-3425,0.014128790543868201
TCGA-AK-3426,-0.00561545767958905
TCGA-AK-3427,0.0077042144515583
TCGA-AK-3428,0.0065784844860338
TCGA-AK-3429,0.006807148385281
TCGA-AK-3431,0.0030166045169915
TCGA-AK-3433,-0.0371139098008866
TCGA-AK-3434,0.0020052065010906
TCGA-AK-3436,0.0178709632027018
TCGA-AK-3440,0.0224442411876452
TCGA-AK-3443,-0.0234116653767677
TCGA-AK-3444,0.0088123548863716
TCGA-AK-3445,-0.0222067825230423
TCGA-AK-3447,-0.0107472032646169
TCGA-AK-3450,-0.0156722718637866
TCGA-AK-3451,0.0034475480194188
TCGA-AK-3453,-0.00703581228452825
TCGA-AK-3454,-0.0036322380918877503
TCGA-AK-3455,0.0007915288820093
TCGA-AK-3456,0.0173256877506509
TCGA-AK-3458,0.0090234292549074
TCGA-AK-3460,-0.0065257158938999
TCGA-AK-3461,0.005153732498417
TCGA-AK-3465,-0.0067807640892141
TCGA-AS-3777,0.0212657426299867
TCGA-AS-3778,0.0117849855765849
